,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
0,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",0.1907563025210084,0.1773109243697479,0.0453781512605042,0.2378854625550661,1.3416289120404201,1.0,0.011554974931148931,1.079482197503279,0.3146609745779009,0.140625,0.07362992894844601,0.2469048165855899
1,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.1773109243697479,0.1907563025210084,0.0453781512605042,0.2559241706161137,1.3416289120404201,1.0,0.011554974931148931,1.0875822940641224,0.30951840502402306,0.140625,0.0805293489441073,0.2469048165855899
2,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.1907563025210084,0.1773109243697479,0.0453781512605042,0.2378854625550661,1.3416289120404201,1.0,0.011554974931148931,1.079482197503279,0.3146609745779009,0.140625,0.07362992894844601,0.2469048165855899
3,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ', 'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'})",frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.1773109243697479,0.1907563025210084,0.0453781512605042,0.2559241706161137,1.3416289120404201,1.0,0.011554974931148931,1.0875822940641224,0.30951840502402306,0.140625,0.0805293489441073,0.2469048165855899
4,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.1907563025210084,0.1773109243697479,0.0453781512605042,0.2378854625550661,1.3416289120404201,1.0,0.011554974931148931,1.079482197503279,0.3146609745779009,0.140625,0.07362992894844601,0.2469048165855899
5,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.1773109243697479,0.1907563025210084,0.0453781512605042,0.2559241706161137,1.3416289120404201,1.0,0.011554974931148931,1.0875822940641224,0.30951840502402306,0.140625,0.0805293489441073,0.2469048165855899
6,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.1907563025210084,0.25798319327731095,0.06134453781512605,0.32158590308370044,1.2465381911062003,1.0,0.012132617752983542,1.0937520462730548,0.2443989245935219,0.15835140997830802,0.08571599622831652,0.27968545968517267
7,"frozenset({'G2_КОСМЕТИКА/ГИГИЕНА', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_ПОДГУЗНИКИ'}),0.1907563025210084,0.25798319327731095,0.06134453781512605,0.32158590308370044,1.2465381911062003,1.0,0.012132617752983542,1.0937520462730548,0.2443989245935219,0.15835140997830802,0.08571599622831652,0.27968545968517267
8,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_ПОДГУЗНИКИ'}),0.1907563025210084,0.25798319327731095,0.06134453781512605,0.32158590308370044,1.2465381911062003,1.0,0.012132617752983542,1.0937520462730548,0.2443989245935219,0.15835140997830802,0.08571599622831652,0.27968545968517267
9,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.25798319327731095,0.1907563025210084,0.06134453781512605,0.23778501628664492,1.2465381911062003,1.0,0.012132617752983542,1.0617000646412411,0.26654152251818974,0.15835140997830802,0.058114402264909104,0.27968545968517267
