,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
0,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",0.9476923076923077,0.033846153846153845,0.033846153846153845,0.03571428571428571,1.0551948051948052,1.0,0.001770414201183429,1.001937321937322,0.9999999999999989,0.03571428571428571,0.0019335759781619643,0.5178571428571429
1,"frozenset({'G2_КАНЦТОВАРЫ, КНИГИ, ДИСКИ'})",frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.033846153846153845,0.9476923076923077,0.033846153846153845,1.0,1.0551948051948052,1.0,0.001770414201183429,inf,0.054140127388534943,0.03571428571428571,1.0,0.5178571428571429
2,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_ПОДГУЗНИКИ'}),0.9476923076923077,0.28923076923076924,0.27076923076923076,0.2857142857142857,0.9878419452887537,1.0,-0.0033325443786982323,0.9950769230769231,-0.19047619047619077,0.28025477707006363,-0.004947433518862119,0.6109422492401215
3,frozenset({'G2_ПОДГУЗНИКИ'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.28923076923076924,0.9476923076923077,0.27076923076923076,0.9361702127659574,0.9878419452887537,1.0,-0.0033325443786982323,0.8194871794871779,-0.017021276595744716,0.28025477707006363,-0.22027534418022776,0.6109422492401215
4,"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.3323076923076923,0.9476923076923077,0.3046153846153846,0.9166666666666667,0.9672619047619048,1.0,-0.010310059171597608,0.6276923076923079,-0.0482456140350876,0.31230283911671924,-0.5931372549019603,0.6190476190476191
5,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),"frozenset({'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.9476923076923077,0.3323076923076923,0.3046153846153846,0.3214285714285714,0.9672619047619047,1.0,-0.010310059171597608,0.9839676113360324,-0.392857142857142,0.31230283911671924,-0.01629361421988154,0.6190476190476191
6,frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.09538461538461539,0.9476923076923077,0.08615384615384615,0.9032258064516129,0.9530791788856304,1.0,-0.004241420118343206,0.54051282051282,-0.051612903225806576,0.09003215434083602,-0.8500948766603431,0.4970674486803519
7,frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.19076923076923077,0.9476923076923077,0.1723076923076923,0.9032258064516129,0.9530791788856304,1.0,-0.008482840236686412,0.54051282051282,-0.0573476702508962,0.17834394904458598,-0.8500948766603431,0.5425219941348973
8,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_КОСМЕТИКА/ГИГИЕНА'}),0.9476923076923077,0.09538461538461539,0.08615384615384615,0.0909090909090909,0.9530791788856303,1.0,-0.004241420118343206,0.9950769230769231,-0.48484848484848575,0.09003215434083602,-0.004947433518862105,0.4970674486803519
9,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_ТОВАРЫ ДЛЯ КОРМЛЕНИЯ'}),0.9476923076923077,0.19076923076923077,0.1723076923076923,0.1818181818181818,0.9530791788856303,1.0,-0.008482840236686412,0.9890598290598289,-0.48484848484848575,0.17834394904458598,-0.011061182163843795,0.5425219941348973
10,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),frozenset({'G2_ИГРУШКИ'}),0.9476923076923077,0.3261538461538461,0.2923076923076923,0.30844155844155846,0.9456934574859105,1.0,-0.016785798816568,0.9743878656554714,-0.5233175914994088,0.2978056426332289,-0.02628535847713923,0.6023339867679491
11,frozenset({'G2_ИГРУШКИ'}),frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.3261538461538461,0.9476923076923077,0.2923076923076923,0.8962264150943398,0.9456934574859104,1.0,-0.016785798816568,0.5040559440559444,-0.07852777039596043,0.2978056426332289,-0.9839067702552705,0.6023339867679491
12,"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),0.04923076923076923,0.9476923076923077,0.043076923076923075,0.875,0.9232954545454545,1.0,-0.0035786982248520727,0.4184615384615382,-0.08035714285714289,0.04516129032258065,-1.3897058823529425,0.4602272727272727
13,frozenset({'G2_КРУПНОГАБАРИТНЫЙ ТОВАР'}),"frozenset({'G2_ПОДГУЗНИКИ', 'G2_ТЕКСТИЛЬ, ТРИКОТАЖ'})",0.9476923076923077,0.04923076923076923,0.043076923076923075,0.04545454545454545,0.9232954545454545,1.0,-0.0035786982248520727,0.996043956043956,-0.6136363636363638,0.04516129032258065,-0.003971756398940871,0.4602272727272727
